1,https://anturazh.rusff.me,null,false,2,2,5,1852838,1727768104
2,https://aspect.rusff.me,null,false,9,37,0,1851755,1726480160
3,https://serenade.rusff.me,null,false,4,50,0,1853078,1728139578
4,https://rolke.mybb.ru,null,false,39,11,0,564680,1238587935
5,https://memecross.rusff.me,null,false,15,10,0,1851313,1725874349
6,https://badlikeus.rusff.me,null,false,19,18,0,1852738,1727603037
7,https://tothegrave.rusff.me,null,false,7,69,0,1852574,1727360253
8,https://secession.rusff.me,null,false,12,15,0,1851100,1725609669
9,https://nighthuntress.rusff.me,null,false,3,5,0,1853061,1728106916
10,https://zovpiemen.rusff.me,null,false,19,20,0,1707891,1554133305
11,https://so-r.ru,null,false,13,45,0,1852081,1726962457
12,https://swamptown.f-rpg.me,null,false,18,29,0,1852785,1727693173
13,https://romancecclub.rolka.me,null,false,15,7,0,1850036,1723658221
14,https://dis.f-rpg.me,null,false,19,28,0,1763309,1600633572
15,https://mateprima.ru,null,false,10,14,0,1793554,1632698471
16,https://trt.rusff.me,null,false,6,28,0,1846105,1717184981
17,https://barcross.ru,null,false,19,207,0,1780789,1622034626
18,https://abyssus.f-rpg.me,null,false,13,55,0,1849040,1721682018
19,https://warriorsdawn.f-rpg.me,null,false,13,28,0,1850956,1725354393
20,https://wondersofworld.rusff.me,null,false,8,10,0,1849400,1722457382
21,https://moonsonata.rusff.me,null,false,17,40,0,1846179,1717344129
22,https://mayak.f-rpg.me,null,false,24,181,0,1834794,1699230447
23,https://secretsofmermaids.rusff.me,null,false,8,19,0,1848917,1721557699
24,https://inspiration.f-rpg.me,null,false,16,231,0,1850143,1723968873
25,https://cordona.rusff.me,null,false,14,8,0,1850185,1724047020
26,https://vampiresp.rusff.me,null,false,3,14,0,1851425,1725967848
27,https://blackpines.rusff.me,null,false,17,3,1,1850597,1724757909
28,https://tvdsearch.rusff.me,null,false,4,2,4,1851116,1725621558
29,https://heartsclub.rusff.me,null,false,14,72,0,1851128,1725637415
30,https://cwotgoloski.ru,null,false,21,35,0,321293,1213435968
31,https://blackforest.rusff.me,null,false,67,19,0,1810884,1654971144
32,https://testofera.rusff.me,null,false,5,26,0,1850889,1725178478
33,https://phantasmacaelum.ru,null,false,13,9,0,1849329,1722349397
34,https://ourhome.f-rpg.me,null,false,14,32,0,1841654,1711370660
35,https://kicks-and-giggles.ru,null,false,14,160,0,1830251,1690368322
36,https://mmaleficarum.rusff.me,null,false,5,57,0,1850333,1724312246
37,https://hpsleepless.rusff.me,null,false,16,31,0,1849768,1723087396
38,https://nightcity.rusff.me,null,false,6,25,0,1815438,1661776756
39,https://oddinar.rusff.me,null,false,8,101,0,1849519,1722679274
40,https://space51.rusff.me,null,false,12,30,0,1847637,1719257891
41,https://gemcross.ru,null,false,13,59,0,1781519,1623301981
42,https://mirine.rusff.me,null,false,20,66,0,1759874,1594482548
43,https://poisondrop.rusff.me,null,false,27,36,0,1841540,1711193335
44,https://apokryph.rusff.me,null,false,34,21,0,1836389,1702727756
45,https://fridaynightcross.rusff.me,null,false,17,4,1,1839852,1708763207
46,https://hellysium.rusff.me,null,false,21,9,0,1848539,1720771766
47,https://godstrust.rusff.me,null,false,4,50,0,1849469,1722602566
48,https://sayron.rolka.me,null,false,24,14,0,1848137,1720091178
49,https://alterparadox.rusff.me,null,false,17,23,0,1850126,1723916210
50,https://serodomno.mybb.ru,null,false,18,14,0,1842637,1712669273
51,https://stabunjust.rolka.me,null,false,3,10,0,1839273,1707746199
52,https://bostoncrazzy.rusff.me,null,false,23,99,0,1763236,1600523070
53,https://ritual.rusff.me,null,false,7,8,0,1848001,1719857585
54,https://adarktwilight.rusff.me,null,false,15,14,0,1845965,1716896849
55,https://chronicle.0bb.ru,null,false,7,12,0,1581808,1486137552
56,https://narutoexile.ru,null,false,16,42,0,1733652,1567705755
57,https://hproleplay.mybb.ru,null,false,21,41,0,918594,1288276784
58,https://fkme.nc-21.ru,null,false,10,13,0,1329699,1403473725
59,https://genshinmemories.rusff.me,null,false,13,25,0,1848321,1720346889
60,https://catchyourdream.rusff.me,null,false,18,16,0,1815973,1662673725
61,https://thegoodplace.rusff.me,null,false,14,36,0,1835985,1701879986
62,https://morbusnew.rusff.me,null,false,25,19,0,1847555,1719163659
63,https://acadia.rusff.me,null,false,16,14,0,1690524,1537115573
64,https://reilan.ru,null,false,13,18,0,999125,1302198263
65,https://curama.mybb.ru,null,false,60,17,0,1568562,1479765410
66,https://souldreamate.f-rpg.me,null,false,14,41,0,1848717,1721142598
67,https://breakout.rusff.me,null,false,16,71,0,1845972,1716906832
68,https://maryonacross.rolbb.me,null,false,4,8,0,1825483,1680887079
69,https://ffw.f-rpg.me,null,false,16,11,0,1841723,1711482008
70,https://crossinsomnia.rusff.me,null,false,14,37,0,1847764,1719425407
71,https://phantazia.rusff.me,null,false,15,154,0,1844795,1715162227
72,https://nexusofmarvel.rusff.me,null,false,5,18,0,1849175,1721982688
73,https://cicadas.rusff.me,null,false,2,5,0,1849089,1721762055
74,https://nolf.mybb.ru,null,false,18,12,0,1384110,1423753910
75,https://borgias.mybb.ru,null,false,7,29,0,1368630,1417891090
76,https://anevermore.ru,null,false,19,13,0,1820319,1670406954
77,https://sunnycross.ru,null,false,16,108,0,1798319,1638902435
78,https://haftraum.rusff.me,null,false,12,15,0,1829199,1688326218
79,https://dgmkwr.ru,null,false,13,9,0,1592146,1492163381
80,https://wbd.mybb.ru,null,false,17,7,0,1748965,1582309048
81,https://everspace.mybb.ru,null,false,19,22,0,1831674,1693739158
82,https://cosmocross.f-rpg.me,null,false,34,5,0,1842872,1712876813
83,https://ashadows.rusff.me,null,false,3,57,0,1843061,1713119869
84,https://morsmordremortis.rusff.me,null,false,15,62,0,1817029,1664547063
85,https://minnesota.rusff.me,null,false,18,13,0,1691377,1537898947
86,https://badger.rolevaya.ru,null,false,7,21,0,1840604,1710070432
87,https://epitaphium.rusff.me,null,false,8,22,0,1839541,1708254487
88,https://angelparty.rusff.me,null,false,14,28,0,1847025,1718195505
89,https://enteros.rusff.me,null,false,34,42,0,1434994,1434466514
90,https://windworld.rusff.me,null,false,5,11,0,1827863,1685647722
91,https://burndown.rusff.me,null,false,11,85,0,1841915,1711663489
92,https://repokemon.mybb.ru,null,false,24,9,0,1844500,1714583438
93,https://clamantis.ru,null,false,6,53,0,1847218,1718474769
94,https://arhi.rusff.me,null,false,17,34,0,1805447,1647456719
95,https://witcher.rusff.me,null,false,40,12,0,1709852,1556183773
96,https://verbaveritatis.rusff.me,PR[in_2]),false,14,12,0,1813193,1658443593
97,https://cimeria.f-rpg.me,null,false,10,4,1,1834584,1698743952
98,https://detroit.hutt.live,null,false,18,13,0,1806070,1648312121
99,https://dilemma.rusff.me,null,false,10,59,0,1840910,1710522758
100,https://voiceoftales.rusff.me,null,false,10,14,0,1840878,1710475248
101,https://incident.rusff.me,null,false,11,42,0,1825869,1681741739
102,https://sansaras.rusff.me,null,false,16,104,0,1827026,1684058154
103,https://churchcross.rusff.me,null,false,21,98,0,1834214,1697786350
104,https://phoenixlament.f-rpg.me,PiarIn),false,8,13,0,1483371,1441993559
105,https://eatcake.rusff.me,null,false,15,90,0,1821537,1672868138
106,https://wolfauf.rusff.me,null,false,5,76,0,1841975,1711785893
107,https://amantes.rusff.me,null,false,5,42,0,1834157,1697639986
108,https://bloodthirst.rusff.me,null,false,18,0,2,1802972,1644278268
109,https://francexvii.rusff.me,null,false,10,7,0,1502067,1446832864
110,https://historycross.rusff.me,null,false,17,61,0,1795962,1635949362
111,https://illyon.rusff.me,null,false,15,31,0,1837154,1703594194
112,https://sinistrum.f-rpg.me,null,false,15,101,0,1829385,1688818023
113,https://dos.f-rpg.me,null,false,17,45,0,1817821,1665701300
114,https://castlerockisland.rusff.me,null,false,18,26,0,1760854,1596292176
115,https://wildcross.rusff.me,null,false,14,107,0,1830094,1690026460
116,https://sacredgardens.rolevaya.ru,null,false,9,11,0,1770639,1610397655
117,https://holod.rusff.me,null,false,17,14,0,1705638,1551944913
118,https://cwtales.ru,null,false,25,11,0,1839092,1707423059
119,https://yourphoenix.ru,null,false,15,16,0,1497962,1445524262
120,https://magnificentempire.ru,null,false,8,9,0,1668304,1515866758
121,https://theraven.rusff.me,null,false,7,30,0,1835085,1699887036
122,https://killarney.rolka.me,null,false,10,28,0,1823257,1676444690
123,https://istoki.rusff.me,null,false,21,3,1,1817904,1665858105
124,https://washitaway.rusff.me,null,false,6,9,0,1840241,1709467978
125,https://soullove.ru,null,false,16,59,0,941392,1292595220
126,https://thedome.rusff.me,null,false,15,37,0,1794218,1633605743
127,https://kelmoracrown.rusff.me,null,false,17,58,0,1828397,1686572153
128,https://mistoua.f-rpg.me,null,false,16,18,0,1819198,1668297796
129,https://brightonlife.ru,null,false,9,70,0,935717,1291590663
130,https://capital-queen.ru,null,false,15,7,0,1749546,1583134976
131,https://urchoice.su,null,false,1,373,0,723279,1256966570
132,https://yarfort.rusff.me,null,false,14,1,4,1842058,1711954664
133,https://thedas.mybb.ru,null,false,3,24,0,1827034,1684072101
134,https://magia-frpg.ru,null,false,14,28,0,1767961,1606676934
135,https://exlibrisforlife.ru,null,false,5,173,0,1722464,1562727131
136,https://sideffect.rusff.me,null,false,19,149,0,1775255,1616314667
137,https://anselior.f-rpg.me,null,false,11,11,0,1808367,1651316089
138,https://measurement.rusff.me,null,false,1,11,0,1525735,1456478756
139,https://mooryhome.rusff.me,null,false,14,113,0,1846159,1717312988
140,https://daas.rusff.me,PR[in_2]),false,18,12,0,1801126,1642187407
141,https://daemonium.rusff.me,null,false,16,18,0,1839336,1707888971
142,https://rusmagic.mybb.ru,null,false,2,11,0,1588588,1489746292
143,https://dominion.f-rpg.me,null,false,10,5,0,1843670,1713583343
144,https://miamiclub.ru,null,false,14,154,0,1820582,1670868380
145,https://metaverse.rusff.me,null,false,16,31,0,1844213,1714231596
146,https://skreverse.rusff.me,null,false,12,15,0,1838669,1706770943
147,https://deadtales.f-rpg.me,null,false,13,7,0,1843515,1713423889
148,https://imperiumaeternum.rolka.me,null,false,15,29,0,1611590,1498207422
149,https://sept3rd.rusff.me,null,false,12,34,0,1828031,1685881127
150,https://ventanna.rusff.me,null,false,23,15,0,1830550,1690903184
151,https://genshintales.ru,PR[in_2]),false,15,43,0,1793151,1632164893
152,https://lepidus.ru,null,false,33,32,0,1151805,1339432223
153,https://toeden.rusff.me,PR[in_2]),false,16,78,0,1707509,1553866241
154,https://greenlake.rusff.me,null,false,6,17,0,1845790,1716567936
155,https://alluvio.ru,null,false,15,123,0,1809757,1653208902
156,https://sherlock.rusff.me,null,false,6,9,0,922366,1288976194
157,https://kingscross.f-rpg.me,null,false,17,132,0,1655277,1510325687
158,https://thekindred.rusff.me,null,false,12,56,0,1835016,1699725234
159,https://littletrip.rusff.me,null,false,18,135,0,1841797,1711525199
160,https://genshin2stars.rolka.me,null,false,26,24,0,1835581,1700985629
161,https://yellowcrossover.ru,null,false,18,79,0,1707327,1553698343
162,https://arkcity.rusff.me,PR[in_2]),false,25,18,0,1698691,1544241503
163,https://faceinless.ru,null,false,6,32,0,1826012,1682015414
164,https://lovereplay.ru,null,false,13,36,0,1734781,1569395656
165,https://docnight.rusff.me,PR[in_2]),false,18,17,0,1273920,1382965430
166,https://itisanewworld.rusff.me,null,false,24,47,0,1773550,1614080920
167,https://edgezone.rusff.me,null,false,11,33,0,1829575,1689188547
168,https://newadventure.rusff.me,null,false,38,19,0,1826610,1683271910
169,https://nostresscross.rusff.me,null,false,7,73,0,1823198,1676287884
170,https://sacramento.rusff.me,PrLoginpr),false,24,98,0,1091786,1323271425
171,https://after.rolebb.ru,null,false,11,30,0,1796038,1636026267
172,https://musicalspace.rusff.me,null,false,19,27,0,1733431,1567289803
173,https://tmsqr.ru,PR[in_2]),false,17,85,0,1760187,1594995488
174,https://rift.rolka.me,null,false,5,71,0,1825098,1680010059
175,https://nxvrlnd.rusff.me,null,false,14,172,0,1844195,1714210750
176,https://funeralrave.ru,null,false,18,71,0,1656697,1511082470
177,https://awakening.rolebb.ru,null,false,16,19,0,1548246,1465217042
178,https://billboard.rusff.me,null,false,16,91,0,1837830,1704970106
179,https://symbiosis.rusff.me,null,false,15,13,0,1764861,1603210126
180,https://cwnazare.mybb.ru,null,false,42,12,0,1766436,1605048221
181,https://fromashes.f-rpg.me,null,false,4,10,0,1838656,1706717299
182,https://halflight.rusff.me,null,false,10,9,0,1841269,1710932810
183,https://wrng.rusff.me,null,false,16,13,0,1797857,1638286155
184,https://koreanacademy.ru,null,false,9,16,0,999346,1302262448
185,https://aenhanse.rolka.me,null,false,1,8,0,1689568,1536139895
186,https://redacademy.forumno.com,null,false,21,57,0,1833790,1696609064
187,https://lostgeneration.f-rpg.me,null,false,7,19,0,1108279,1327150115
188,https://cursedland.rusff.me,null,false,23,62,0,1800632,1641631471
189,https://eltropicano.ru,null,false,17,59,0,1371114,1419324530
190,https://darkmatter.rusff.me,null,false,14,24,0,1812378,1657379264
191,https://wearethefuture.ru,null,false,18,47,0,1521892,1454765880
192,https://novovers.rolka.me,null,false,15,33,0,1835131,1700003353
193,https://darksymphony.f-rpg.me,null,false,18,11,0,1822171,1674163389
194,https://memlane.ru,null,false,18,154,0,1679087,1525556323
195,https://foreveryoung.rolbb.me,null,false,15,37,0,1816692,1663919013
196,https://hpexile.rusff.me,null,false,19,47,0,1837758,1704799844
197,https://kusabi.mybb.ru,null,false,27,20,0,1092548,1323460287
198,https://crossteller.ru,null,false,19,96,0,1801598,1642782966
199,https://pulseofny.rusff.me,null,false,18,51,0,1839089,1707420390
200,https://prophecy.rolbb.me,null,false,15,69,0,1828497,1686740375
201,https://beaware.rusff.me,null,false,8,8,0,1836071,1702113002
202,https://dragonageone.mybb.ru,PR[in_2]),false,15,14,0,1658756,1511965565
203,https://awaken.rusff.me,null,false,13,6,0,1834647,1698904206
204,https://insideout.mybb.ru,null,false,20,20,0,1339077,1407435929
205,https://thehaze.rusff.me,null,false,13,89,0,1823768,1677411588
206,https://execute.rusff.me,PR[in_2]),false,18,58,0,1831306,1692818080
207,https://asunai.anihub.me,null,false,26,6,0,1258137,1375863114
208,https://karma.f-rpg.me,null,false,7,159,0,1840219,1709406688
209,https://hornyjail.ru,PR[in_2]),false,11,133,0,1780442,1621440287
210,https://crossfeeling.ru,null,false,16,72,0,1435063,1434485517
211,https://hpfreakshow.rusff.me,null,false,3,37,0,1736101,1571468096
212,https://onlinecross.ru,null,false,15,126,0,1776218,1617329089
213,https://labardon.rusff.me,null,false,26,16,0,1826694,1683411228
214,https://bollywooddream.mybb.ru,null,false,2,18,0,1697418,1542872970
215,https://dff.f-rpg.me,null,false,6,54,0,1791760,1630495179
216,https://miorline.ru,null,false,32,7,0,1630766,1503308998
217,https://jkisdead.rusff.me,null,false,13,15,0,1518180,1451241856
218,https://diablerie.ru,null,false,60,17,0,1791522,1630404761
219,https://ftr404.rusff.me,null,false,18,38,0,1841670,1711384322
220,https://oldshadows.rusff.me,PrLoginpr),false,19,55,0,1835993,1701886262
221,https://hogwartslegacy.rolbb.me,null,false,25,8,0,1823784,1677427834
222,https://drinkbutterbeer.ru,PrLoginpr),false,8,35,0,1715887,1560245960
223,https://imagiart.ru,null,false,42,611,0,985438,1299923715
224,https://ohcanada.rusff.me,null,false,9,24,0,1667475,1515329222
